Timestamp,X,Y,Count
2014-06-06 08:15:00,20,37,2
2014-06-06 08:15:00,20,38,2
2014-06-06 08:15:00,20,39,7
2014-06-06 08:15:00,20,51,68
2014-06-06 08:15:00,20,52,3
2014-06-06 08:15:00,20,66,48
2014-06-06 08:15:00,20,67,62
2014-06-06 08:15:00,21,21,2
2014-06-06 08:15:00,21,22,2
2014-06-06 08:15:00,21,23,2
2014-06-06 08:15:00,21,24,1
2014-06-06 08:15:00,21,25,4
2014-06-06 08:15:00,21,26,5
2014-06-06 08:15:00,21,27,8
2014-06-06 08:15:00,21,28,5
2014-06-06 08:15:00,21,29,3
2014-06-06 08:15:00,21,30,6
2014-06-06 08:15:00,21,31,9
2014-06-06 08:15:00,21,32,8
2014-06-06 08:15:00,21,33,7
2014-06-06 08:15:00,21,34,8
2014-06-06 08:15:00,21,35,17
2014-06-06 08:15:00,21,37,3
2014-06-06 08:15:00,21,38,3
2014-06-06 08:15:00,21,39,2
2014-06-06 08:15:00,21,40,2
2014-06-06 08:15:00,21,51,3
2014-06-06 08:15:00,21,52,68
2014-06-06 08:15:00,21,66,55
2014-06-06 08:15:00,21,67,48
2014-06-06 08:15:00,22,20,3
2014-06-06 08:15:00,22,21,1
2014-06-06 08:15:00,22,22,3
2014-06-06 08:15:00,22,23,3
2014-06-06 08:15:00,22,24,4
2014-06-06 08:15:00,22,25,5
2014-06-06 08:15:00,22,26,4
2014-06-06 08:15:00,22,27,3
2014-06-06 08:15:00,22,28,6
2014-06-06 08:15:00,22,29,8
2014-06-06 08:15:00,22,30,5
2014-06-06 08:15:00,22,31,2
2014-06-06 08:15:00,22,32,3
2014-06-06 08:15:00,22,33,4
2014-06-06 08:15:00,22,34,9
2014-06-06 08:15:00,22,38,5
2014-06-06 08:15:00,22,39,3
2014-06-06 08:15:00,22,40,2
2014-06-06 08:15:00,22,52,3
2014-06-06 08:15:00,22,53,68
2014-06-06 08:15:00,22,66,49
2014-06-06 08:15:00,22,67,47
2014-06-06 08:15:00,23,19,3
2014-06-06 08:15:00,23,38,4
2014-06-06 08:15:00,23,39,3
2014-06-06 08:15:00,23,53,5
2014-06-06 08:15:00,23,54,66
2014-06-06 08:15:00,23,66,49
2014-06-06 08:15:00,23,67,50
2014-06-06 08:15:00,24,18,3
2014-06-06 08:15:00,24,38,1
2014-06-06 08:15:00,24,39,2
2014-06-06 08:15:00,24,54,6
2014-06-06 08:15:00,24,55,65
2014-06-06 08:15:00,24,66,53
2014-06-06 08:15:00,24,67,46
2014-06-06 08:15:00,25,17,3
2014-06-06 08:15:00,25,39,3
2014-06-06 08:15:00,25,55,8
2014-06-06 08:15:00,25,56,63
2014-06-06 08:15:00,25,66,45
2014-06-06 08:15:00,25,67,54
2014-06-06 08:15:00,26,16,3
2014-06-06 08:15:00,26,38,3
2014-06-06 08:15:00,26,56,11
2014-06-06 08:15:00,26,57,60
2014-06-06 08:15:00,26,66,56
2014-06-06 08:15:00,26,67,43
2014-06-06 08:15:00,27,15,6
2014-06-06 08:15:00,27,37,3
2014-06-06 08:15:00,27,57,12
2014-06-06 08:15:00,27,58,57
2014-06-06 08:15:00,27,66,49
2014-06-06 08:15:00,27,67,50
2014-06-06 08:15:00,28,36,3
2014-06-06 08:15:00,28,58,19
2014-06-06 08:15:00,28,59,50
2014-06-06 08:15:00,28,66,49
2014-06-06 08:15:00,28,67,50
2014-06-06 08:15:00,29,35,1
2014-06-06 08:15:00,29,36,2
2014-06-06 08:15:00,29,58,3
2014-06-06 08:15:00,29,59,33
2014-06-06 08:15:00,29,60,33
2014-06-06 08:15:00,29,66,37
2014-06-06 08:15:00,29,67,54
2014-06-06 08:15:00,30,35,3
2014-06-06 08:15:00,30,59,8
2014-06-06 08:15:00,30,60,61
2014-06-06 08:15:00,30,66,50
2014-06-06 08:15:00,30,67,39
2014-06-06 08:15:00,31,34,3
2014-06-06 08:15:00,31,60,16
2014-06-06 08:15:00,31,61,58
2014-06-06 08:15:00,31,66,44
2014-06-06 08:15:00,31,67,44
2014-06-06 08:15:00,32,33,6
2014-06-06 08:15:00,32,61,31
2014-06-06 08:15:00,32,62,45
2014-06-06 08:15:00,32,65,12
2014-06-06 08:15:00,32,66,40
2014-06-06 08:15:00,32,67,52
2014-06-06 08:15:00,33,62,81
2014-06-06 08:15:00,33,65,62
2014-06-06 08:15:00,33,66,37
2014-06-06 08:15:00,33,67,34
2014-06-06 08:15:00,33,68,85
2014-06-06 08:15:00,33,69,66
2014-06-06 08:15:00,34,63,81
2014-06-06 08:15:00,34,64,76
2014-06-06 08:15:00,34,65,34
2014-06-06 08:15:00,34,66,51
2014-06-06 08:15:00,34,67,44
2014-06-06 08:15:00,34,68,45
2014-06-06 08:15:00,34,69,67
2014-06-06 08:15:00,34,70,133
2014-06-06 08:15:00,35,64,23
2014-06-06 08:15:00,35,65,40
2014-06-06 08:15:00,35,71,133
2014-06-06 08:15:00,36,64,38
2014-06-06 08:15:00,36,72,137
2014-06-06 08:15:00,37,63,38
2014-06-06 08:15:00,37,73,140
2014-06-06 08:15:00,38,62,22
2014-06-06 08:15:00,38,63,16
2014-06-06 08:15:00,38,73,42
2014-06-06 08:15:00,38,74,100
2014-06-06 08:15:00,38,90,18
2014-06-06 08:15:00,38,91,16
2014-06-06 08:15:00,39,61,11
2014-06-06 08:15:00,39,62,27
2014-06-06 08:15:00,39,73,8
2014-06-06 08:15:00,39,74,67
2014-06-06 08:15:00,39,75,67
2014-06-06 08:15:00,39,92,16
2014-06-06 08:15:00,40,60,8
2014-06-06 08:15:00,40,61,17
2014-06-06 08:15:00,40,62,10
2014-06-06 08:15:00,40,74,19
2014-06-06 08:15:00,40,75,118
2014-06-06 08:15:00,40,93,16
2014-06-06 08:15:00,41,59,4
2014-06-06 08:15:00,41,60,20
2014-06-06 08:15:00,41,61,11
2014-06-06 08:15:00,41,75,28
2014-06-06 08:15:00,41,76,109
2014-06-06 08:15:00,41,94,16
2014-06-06 08:15:00,42,18,1
2014-06-06 08:15:00,42,20,1
2014-06-06 08:15:00,42,58,3
2014-06-06 08:15:00,42,59,16
2014-06-06 08:15:00,42,60,16
2014-06-06 08:15:00,42,76,38
2014-06-06 08:15:00,42,77,99
2014-06-06 08:15:00,42,94,16
2014-06-06 08:15:00,43,17,2
2014-06-06 08:15:00,43,18,1
2014-06-06 08:15:00,43,19,2
2014-06-06 08:15:00,43,20,1
2014-06-06 08:15:00,43,21,2
2014-06-06 08:15:00,43,56,4
2014-06-06 08:15:00,43,57,2
2014-06-06 08:15:00,43,58,14
2014-06-06 08:15:00,43,75,4
2014-06-06 08:15:00,43,76,2
2014-06-06 08:15:00,43,77,52
2014-06-06 08:15:00,43,78,97
2014-06-06 08:15:00,43,92,4
2014-06-06 08:15:00,43,93,16
2014-06-06 08:15:00,44,16,2
2014-06-06 08:15:00,44,22,2
2014-06-06 08:15:00,44,23,2
2014-06-06 08:15:00,44,24,1
2014-06-06 08:15:00,44,25,6
2014-06-06 08:15:00,44,57,14
2014-06-06 08:15:00,44,76,2
2014-06-06 08:15:00,44,77,3
2014-06-06 08:15:00,44,78,91
2014-06-06 08:15:00,44,79,57
2014-06-06 08:15:00,44,90,4
2014-06-06 08:15:00,44,91,6
2014-06-06 08:15:00,44,92,12
2014-06-06 08:15:00,45,15,2
2014-06-06 08:15:00,45,24,19
2014-06-06 08:15:00,45,25,9
2014-06-06 08:15:00,45,26,15
2014-06-06 08:15:00,45,56,14
2014-06-06 08:15:00,45,77,1
2014-06-06 08:15:00,45,78,4
2014-06-06 08:15:00,45,79,147
2014-06-06 08:15:00,45,89,5
2014-06-06 08:15:00,45,90,5
2014-06-06 08:15:00,45,91,10
2014-06-06 08:15:00,46,14,2
2014-06-06 08:15:00,46,27,15
2014-06-06 08:15:00,46,55,14
2014-06-06 08:15:00,46,78,3
2014-06-06 08:15:00,46,79,4
2014-06-06 08:15:00,46,80,148
2014-06-06 08:15:00,46,81,1
2014-06-06 08:15:00,46,83,1
2014-06-06 08:15:00,46,85,1
2014-06-06 08:15:00,46,86,2
2014-06-06 08:15:00,46,87,5
2014-06-06 08:15:00,46,88,8
2014-06-06 08:15:00,46,89,6
2014-06-06 08:15:00,46,90,7
2014-06-06 08:15:00,47,11,4
2014-06-06 08:15:00,47,12,1
2014-06-06 08:15:00,47,13,2
2014-06-06 08:15:00,47,27,5
2014-06-06 08:15:00,47,28,12
2014-06-06 08:15:00,47,54,14
2014-06-06 08:15:00,47,79,2
2014-06-06 08:15:00,47,80,5
2014-06-06 08:15:00,47,81,152
2014-06-06 08:15:00,47,82,2
2014-06-06 08:15:00,47,83,1
2014-06-06 08:15:00,47,84,3
2014-06-06 08:15:00,47,86,15
2014-06-06 08:15:00,47,87,7
2014-06-06 08:15:00,47,88,8
2014-06-06 08:15:00,47,89,5
2014-06-06 08:15:00,48,12,1
2014-06-06 08:15:00,48,28,9
2014-06-06 08:15:00,48,29,8
2014-06-06 08:15:00,48,53,6
2014-06-06 08:15:00,48,54,8
2014-06-06 08:15:00,48,82,154
2014-06-06 08:15:00,48,83,1
2014-06-06 08:15:00,48,85,23
2014-06-06 08:15:00,48,86,11
2014-06-06 08:15:00,48,87,28
2014-06-06 08:15:00,49,28,10
2014-06-06 08:15:00,49,29,7
2014-06-06 08:15:00,49,52,4
2014-06-06 08:15:00,49,53,10
2014-06-06 08:15:00,49,83,149
2014-06-06 08:15:00,49,84,21
2014-06-06 08:15:00,50,28,8
2014-06-06 08:15:00,50,29,9
2014-06-06 08:15:00,50,51,2
2014-06-06 08:15:00,50,52,1
2014-06-06 08:15:00,50,53,11
2014-06-06 08:15:00,50,83,49
2014-06-06 08:15:00,50,84,122
2014-06-06 08:15:00,51,28,10
2014-06-06 08:15:00,51,29,7
2014-06-06 08:15:00,51,50,1
2014-06-06 08:15:00,51,51,1
2014-06-06 08:15:00,51,52,12
2014-06-06 08:15:00,51,83,24
2014-06-06 08:15:00,51,84,66
2014-06-06 08:15:00,51,85,83
2014-06-06 08:15:00,52,28,3
2014-06-06 08:15:00,52,29,14
2014-06-06 08:15:00,52,50,1
2014-06-06 08:15:00,52,51,13
2014-06-06 08:15:00,52,84,55
2014-06-06 08:15:00,52,85,118
2014-06-06 08:15:00,53,29,6
2014-06-06 08:15:00,53,30,13
2014-06-06 08:15:00,53,49,1
2014-06-06 08:15:00,53,50,11
2014-06-06 08:15:00,53,51,2
2014-06-06 08:15:00,53,85,95
2014-06-06 08:15:00,53,86,80
2014-06-06 08:15:00,54,29,5
2014-06-06 08:15:00,54,30,9
2014-06-06 08:15:00,54,31,5
2014-06-06 08:15:00,54,48,1
2014-06-06 08:15:00,54,49,10
2014-06-06 08:15:00,54,50,3
2014-06-06 08:15:00,54,85,50
2014-06-06 08:15:00,54,86,125
2014-06-06 08:15:00,55,30,11
2014-06-06 08:15:00,55,31,8
2014-06-06 08:15:00,55,48,10
2014-06-06 08:15:00,55,49,4
2014-06-06 08:15:00,55,86,98
2014-06-06 08:15:00,55,87,79
2014-06-06 08:15:00,56,30,6
2014-06-06 08:15:00,56,31,13
2014-06-06 08:15:00,56,47,10
2014-06-06 08:15:00,56,48,4
2014-06-06 08:15:00,56,86,57
2014-06-06 08:15:00,56,87,122
2014-06-06 08:15:00,57,30,6
2014-06-06 08:15:00,57,31,6
2014-06-06 08:15:00,57,32,7
2014-06-06 08:15:00,57,46,10
2014-06-06 08:15:00,57,47,4
2014-06-06 08:15:00,57,80,4
2014-06-06 08:15:00,57,81,2
2014-06-06 08:15:00,57,82,2
2014-06-06 08:15:00,57,83,2
2014-06-06 08:15:00,57,84,3
2014-06-06 08:15:00,57,85,5
2014-06-06 08:15:00,57,86,23
2014-06-06 08:15:00,57,87,88
2014-06-06 08:15:00,57,88,68
2014-06-06 08:15:00,58,31,9
2014-06-06 08:15:00,58,32,10
2014-06-06 08:15:00,58,45,10
2014-06-06 08:15:00,58,46,4
2014-06-06 08:15:00,58,81,2
2014-06-06 08:15:00,58,82,2
2014-06-06 08:15:00,58,83,2
2014-06-06 08:15:00,58,84,1
2014-06-06 08:15:00,58,85,1
2014-06-06 08:15:00,58,86,16
2014-06-06 08:15:00,58,87,53
2014-06-06 08:15:00,58,88,119
2014-06-06 08:15:00,59,31,3
2014-06-06 08:15:00,59,32,15
2014-06-06 08:15:00,59,44,10
2014-06-06 08:15:00,59,45,2
2014-06-06 08:15:00,59,87,43
2014-06-06 08:15:00,59,88,75
2014-06-06 08:15:00,59,89,70
2014-06-06 08:15:00,60,32,11
2014-06-06 08:15:00,60,33,12
2014-06-06 08:15:00,60,37,4
2014-06-06 08:15:00,60,43,10
2014-06-06 08:15:00,60,44,2
2014-06-06 08:15:00,60,87,11
2014-06-06 08:15:00,60,88,97
2014-06-06 08:15:00,60,89,81
2014-06-06 08:15:00,61,32,1
2014-06-06 08:15:00,61,33,26
2014-06-06 08:15:00,61,36,3
2014-06-06 08:15:00,61,42,11
2014-06-06 08:15:00,61,43,2
2014-06-06 08:15:00,61,87,8
2014-06-06 08:15:00,61,88,19
2014-06-06 08:15:00,61,89,169
2014-06-06 08:15:00,62,31,3
2014-06-06 08:15:00,62,32,2
2014-06-06 08:15:00,62,34,26
2014-06-06 08:15:00,62,35,8
2014-06-06 08:15:00,62,36,2
2014-06-06 08:15:00,62,37,3
2014-06-06 08:15:00,62,41,23
2014-06-06 08:15:00,62,42,5
2014-06-06 08:15:00,62,43,9
2014-06-06 08:15:00,62,44,1
2014-06-06 08:15:00,62,87,14
2014-06-06 08:15:00,62,88,13
2014-06-06 08:15:00,62,89,12
2014-06-06 08:15:00,62,90,163
2014-06-06 08:15:00,63,30,4
2014-06-06 08:15:00,63,31,1
2014-06-06 08:15:00,63,33,1
2014-06-06 08:15:00,63,34,2
2014-06-06 08:15:00,63,35,20
2014-06-06 08:15:00,63,36,11
2014-06-06 08:15:00,63,37,15
2014-06-06 08:15:00,63,38,21
2014-06-06 08:15:00,63,39,15
2014-06-06 08:15:00,63,40,28
2014-06-06 08:15:00,63,41,5
2014-06-06 08:15:00,63,42,14
2014-06-06 08:15:00,63,43,14
2014-06-06 08:15:00,63,44,14
2014-06-06 08:15:00,63,45,3
2014-06-06 08:15:00,63,46,1
2014-06-06 08:15:00,63,87,16
2014-06-06 08:15:00,63,88,18
2014-06-06 08:15:00,63,89,8
2014-06-06 08:15:00,63,91,159
2014-06-06 08:15:00,63,96,170
2014-06-06 08:15:00,63,97,186
2014-06-06 08:15:00,63,98,181
2014-06-06 08:15:00,63,99,405
2014-06-06 08:15:00,64,29,4
2014-06-06 08:15:00,64,32,1
2014-06-06 08:15:00,64,33,1
2014-06-06 08:15:00,64,36,14
2014-06-06 08:15:00,64,37,8
2014-06-06 08:15:00,64,38,18
2014-06-06 08:15:00,64,39,25
2014-06-06 08:15:00,64,40,12
2014-06-06 08:15:00,64,41,10
2014-06-06 08:15:00,64,42,6
2014-06-06 08:15:00,64,43,16
2014-06-06 08:15:00,64,44,23
2014-06-06 08:15:00,64,45,35
2014-06-06 08:15:00,64,46,8
2014-06-06 08:15:00,64,47,6
2014-06-06 08:15:00,64,87,18
2014-06-06 08:15:00,64,88,23
2014-06-06 08:15:00,64,92,238
2014-06-06 08:15:00,64,93,186
2014-06-06 08:15:00,64,94,181
2014-06-06 08:15:00,64,95,272
2014-06-06 08:15:00,64,96,190
2014-06-06 08:15:00,64,97,176
2014-06-06 08:15:00,64,98,186
2014-06-06 08:15:00,65,28,4
2014-06-06 08:15:00,65,37,8
2014-06-06 08:15:00,65,41,3
2014-06-06 08:15:00,65,42,11
2014-06-06 08:15:00,65,46,30
2014-06-06 08:15:00,65,47,17
2014-06-06 08:15:00,65,48,21
2014-06-06 08:15:00,65,49,29
2014-06-06 08:15:00,65,50,20
2014-06-06 08:15:00,65,51,25
2014-06-06 08:15:00,65,52,25
2014-06-06 08:15:00,65,53,26
2014-06-06 08:15:00,65,54,3
2014-06-06 08:15:00,65,87,16
2014-06-06 08:15:00,65,88,25
2014-06-06 08:15:00,65,91,117
2014-06-06 08:15:00,65,92,66
2014-06-06 08:15:00,65,93,166
2014-06-06 08:15:00,65,94,175
2014-06-06 08:15:00,65,95,84
2014-06-06 08:15:00,66,27,4
2014-06-06 08:15:00,66,37,2
2014-06-06 08:15:00,66,41,2
2014-06-06 08:15:00,66,42,4
2014-06-06 08:15:00,66,47,22
2014-06-06 08:15:00,66,48,24
2014-06-06 08:15:00,66,49,17
2014-06-06 08:15:00,66,50,28
2014-06-06 08:15:00,66,51,26
2014-06-06 08:15:00,66,52,26
2014-06-06 08:15:00,66,53,25
2014-06-06 08:15:00,66,54,51
2014-06-06 08:15:00,66,55,7
2014-06-06 08:15:00,66,87,18
2014-06-06 08:15:00,66,88,64
2014-06-06 08:15:00,66,90,141
2014-06-06 08:15:00,66,91,54
2014-06-06 08:15:00,66,92,37
2014-06-06 08:15:00,67,26,4
2014-06-06 08:15:00,67,37,1
2014-06-06 08:15:00,67,41,1
2014-06-06 08:15:00,67,42,5
2014-06-06 08:15:00,67,55,47
2014-06-06 08:15:00,67,56,14
2014-06-06 08:15:00,67,66,13
2014-06-06 08:15:00,67,67,10
2014-06-06 08:15:00,67,78,7
2014-06-06 08:15:00,67,79,7
2014-06-06 08:15:00,67,87,123
2014-06-06 08:15:00,67,88,52
2014-06-06 08:15:00,67,89,150
2014-06-06 08:15:00,67,90,32
2014-06-06 08:15:00,67,91,11
2014-06-06 08:15:00,68,25,4
2014-06-06 08:15:00,68,42,1
2014-06-06 08:15:00,68,43,5
2014-06-06 08:15:00,68,56,42
2014-06-06 08:15:00,68,57,32
2014-06-06 08:15:00,68,58,24
2014-06-06 08:15:00,68,59,34
2014-06-06 08:15:00,68,60,21
2014-06-06 08:15:00,68,61,22
2014-06-06 08:15:00,68,62,30
2014-06-06 08:15:00,68,63,29
2014-06-06 08:15:00,68,64,36
2014-06-06 08:15:00,68,65,43
2014-06-06 08:15:00,68,66,30
2014-06-06 08:15:00,68,67,26
2014-06-06 08:15:00,68,68,34
2014-06-06 08:15:00,68,69,35
2014-06-06 08:15:00,68,70,31
2014-06-06 08:15:00,68,71,41
2014-06-06 08:15:00,68,72,35
2014-06-06 08:15:00,68,73,55
2014-06-06 08:15:00,68,74,40
2014-06-06 08:15:00,68,75,8
2014-06-06 08:15:00,68,76,14
2014-06-06 08:15:00,68,77,20
2014-06-06 08:15:00,68,78,14
2014-06-06 08:15:00,68,79,17
2014-06-06 08:15:00,68,80,17
2014-06-06 08:15:00,68,81,32
2014-06-06 08:15:00,68,82,38
2014-06-06 08:15:00,68,83,62
2014-06-06 08:15:00,68,84,81
2014-06-06 08:15:00,68,85,96
2014-06-06 08:15:00,68,86,167
2014-06-06 08:15:00,68,87,59
2014-06-06 08:15:00,68,88,65
2014-06-06 08:15:00,68,89,20
2014-06-06 08:15:00,68,90,3
2014-06-06 08:15:00,69,24,1
2014-06-06 08:15:00,69,25,3
2014-06-06 08:15:00,69,41,1
2014-06-06 08:15:00,69,43,1
2014-06-06 08:15:00,69,44,8
2014-06-06 08:15:00,69,57,24
2014-06-06 08:15:00,69,58,36
2014-06-06 08:15:00,69,59,27
2014-06-06 08:15:00,69,60,42
2014-06-06 08:15:00,69,61,27
2014-06-06 08:15:00,69,62,19
2014-06-06 08:15:00,69,63,25
2014-06-06 08:15:00,69,64,35
2014-06-06 08:15:00,69,65,28
2014-06-06 08:15:00,69,66,28
2014-06-06 08:15:00,69,67,37
2014-06-06 08:15:00,69,68,41
2014-06-06 08:15:00,69,69,40
2014-06-06 08:15:00,69,70,44
2014-06-06 08:15:00,69,71,35
2014-06-06 08:15:00,69,72,47
2014-06-06 08:15:00,69,73,31
2014-06-06 08:15:00,69,74,46
2014-06-06 08:15:00,69,75,86
2014-06-06 08:15:00,69,76,19
2014-06-06 08:15:00,69,77,13
2014-06-06 08:15:00,69,78,17
2014-06-06 08:15:00,69,79,14
2014-06-06 08:15:00,69,80,36
2014-06-06 08:15:00,69,81,28
2014-06-06 08:15:00,69,82,72
2014-06-06 08:15:00,69,83,94
2014-06-06 08:15:00,69,84,122
2014-06-06 08:15:00,69,85,109
2014-06-06 08:15:00,69,86,41
2014-06-06 08:15:00,69,87,26
2014-06-06 08:15:00,69,88,9
2014-06-06 08:15:00,70,24,2
2014-06-06 08:15:00,70,25,2
2014-06-06 08:15:00,70,42,2
2014-06-06 08:15:00,70,61,14
2014-06-06 08:15:00,70,62,11
2014-06-06 08:15:00,70,63,10
2014-06-06 08:15:00,70,76,62
2014-06-06 08:15:00,70,77,12
2014-06-06 08:15:00,70,78,8
2014-06-06 08:15:00,70,79,36
2014-06-06 08:15:00,70,80,22
2014-06-06 08:15:00,70,81,71
2014-06-06 08:15:00,70,82,88
2014-06-06 08:15:00,70,83,42
2014-06-06 08:15:00,71,24,2
2014-06-06 08:15:00,71,25,2
2014-06-06 08:15:00,71,43,2
2014-06-06 08:15:00,71,62,4
2014-06-06 08:15:00,71,77,50
2014-06-06 08:15:00,71,78,33
2014-06-06 08:15:00,71,79,8
2014-06-06 08:15:00,71,80,64
2014-06-06 08:15:00,71,81,63
2014-06-06 08:15:00,72,24,2
2014-06-06 08:15:00,72,25,2
2014-06-06 08:15:00,72,43,1
2014-06-06 08:15:00,72,44,1
2014-06-06 08:15:00,72,62,1
2014-06-06 08:15:00,72,76,14
2014-06-06 08:15:00,72,77,49
2014-06-06 08:15:00,72,78,10
2014-06-06 08:15:00,72,79,63
2014-06-06 08:15:00,72,80,32
2014-06-06 08:15:00,72,82,21
2014-06-06 08:15:00,73,24,1
2014-06-06 08:15:00,73,25,3
2014-06-06 08:15:00,73,44,1
2014-06-06 08:15:00,73,45,1
2014-06-06 08:15:00,73,62,1
2014-06-06 08:15:00,73,75,7
2014-06-06 08:15:00,73,76,44
2014-06-06 08:15:00,73,77,13
2014-06-06 08:15:00,73,78,84
2014-06-06 08:15:00,73,79,34
2014-06-06 08:15:00,73,82,1
2014-06-06 08:15:00,73,83,21
2014-06-06 08:15:00,73,84,18
2014-06-06 08:15:00,74,24,2
2014-06-06 08:15:00,74,25,2
2014-06-06 08:15:00,74,45,2
2014-06-06 08:15:00,74,61,1
2014-06-06 08:15:00,74,75,36
2014-06-06 08:15:00,74,76,18
2014-06-06 08:15:00,74,77,95
2014-06-06 08:15:00,74,82,5
2014-06-06 08:15:00,74,83,6
2014-06-06 08:15:00,74,84,10
2014-06-06 08:15:00,74,85,19
2014-06-06 08:15:00,75,23,2
2014-06-06 08:15:00,75,24,1
2014-06-06 08:15:00,75,25,1
2014-06-06 08:15:00,75,46,2
2014-06-06 08:15:00,75,61,1
2014-06-06 08:15:00,75,74,29
2014-06-06 08:15:00,75,75,2
2014-06-06 08:15:00,75,76,84
2014-06-06 08:15:00,75,77,46
2014-06-06 08:15:00,75,84,3
2014-06-06 08:15:00,75,85,8
2014-06-06 08:15:00,75,86,27
2014-06-06 08:15:00,75,87,7
2014-06-06 08:15:00,76,23,1
2014-06-06 08:15:00,76,24,3
2014-06-06 08:15:00,76,47,2
2014-06-06 08:15:00,76,61,1
2014-06-06 08:15:00,76,73,29
2014-06-06 08:15:00,76,75,67
2014-06-06 08:15:00,76,76,23
2014-06-06 08:15:00,76,77,43
2014-06-06 08:15:00,76,78,26
2014-06-06 08:15:00,76,87,20
2014-06-06 08:15:00,76,88,26
2014-06-06 08:15:00,77,23,1
2014-06-06 08:15:00,77,24,2
2014-06-06 08:15:00,77,47,1
2014-06-06 08:15:00,77,48,1
2014-06-06 08:15:00,77,73,2
2014-06-06 08:15:00,77,74,56
2014-06-06 08:15:00,77,76,51
2014-06-06 08:15:00,77,77,47
2014-06-06 08:15:00,77,78,33
2014-06-06 08:15:00,77,87,7
2014-06-06 08:15:00,77,88,15
2014-06-06 08:15:00,78,48,4
2014-06-06 08:15:00,78,73,29
2014-06-06 08:15:00,78,74,26
2014-06-06 08:15:00,78,76,23
2014-06-06 08:15:00,78,77,69
2014-06-06 08:15:00,78,78,40
2014-06-06 08:15:00,78,87,4
2014-06-06 08:15:00,78,88,11
2014-06-06 08:15:00,78,89,7
2014-06-06 08:15:00,79,73,28
2014-06-06 08:15:00,79,74,24
2014-06-06 08:15:00,79,76,7
2014-06-06 08:15:00,79,77,43
2014-06-06 08:15:00,79,78,83
2014-06-06 08:15:00,79,87,7
